training	Citizen Kane	I saw this movie years ago on late night television. Back then it went by the title of "Stairway to Heaven". Even as a young boy, I remember being deeply moved by the story and astounded by the visual effects of the court trial (those who have seen it know what I'm talking about). Such imagination! A perfect blend of romance, drama, humour and fantasy, this movie is right up there with the greatest classics ever made: ████████████, Casablanca, Gone with the Wind. This movie is rated extremely high by IMDB voters and rightly so - over 51% voters rated it 10 out of 10; over 84% rated it 8 or higher out of 10. I was surprised it was not listed in the top 250 films until I realized so few have seen/rated this movie, compared to those on the list. What a pity. I hope this movie gets released on DVD for Region 1 (North America), so that 1), I can purchase it, and 2), others discover this hidden treasure.
training	Artemisia Gentileschi	If you're after the real story of early Baroque painter █████████████████████, you'll be disappointed- however if you're after a reasonably crafted bodice ripper with an art theme, you've found you're movie.This film is such a foundationally inaccurate depiction of █████████████████████'s life that it almost made me weep. (Type in Artemisia inaccuracies in Google and check out some of the fact vs. fiction articles.) From a purely technical point of view though, the film was alright: the sets, costumes, and especially the chiaroscuro lighting helped create an immersive early 17th century experience; although the above mentioned GLARING FACTUAL INACCURACIES let it down a bit.I wonder how the director/co-writer Agnès Merlet defended her film at the time? Perhaps she refused to portray Artemisia as a victim, which would've been unfortunate, because lets face it, she was.
training	Agnès Merlet	If you're after the real story of early Baroque painter Artemisia Gentileschi, you'll be disappointed- however if you're after a reasonably crafted bodice ripper with an art theme, you've found you're movie.This film is such a foundationally inaccurate depiction of Artemisia Gentileschi's life that it almost made me weep. (Type in Artemisia inaccuracies in Google and check out some of the fact vs. fiction articles.) From a purely technical point of view though, the film was alright: the sets, costumes, and especially the chiaroscuro lighting helped create an immersive early 17th century experience; although the above mentioned GLARING FACTUAL INACCURACIES let it down a bit.I wonder how the director/co-writer ████████████ defended her film at the time? Perhaps she refused to portray Artemisia as a victim, which would've been unfortunate, because lets face it, she was.
training	whew	I'm a big fan of Westerns but this one.... ████, what a stinker! I think what turned me off almost right off the bat was the inane dialog. I think I could have written better dialog than this when I was in eighth grade. And the poor actors! Given this terrible dialog, none of them came across looking anything but ridiculous. Really, I'm not kidding. Some of this is little better than what you'd get in an Ed Wood film. The biggest tragedy is Sterling Hayden. He was probably THE "big" star in this movie which if you called it a B-Western, you'd be lavishing praise upon it. This is what should be called a B-minus Western perhaps. Pity Sterling Hayden, who appeared at other times along with Joan Crawford, Bette Davis, Frank Sinatra, and other major talents. For him to appear in a vehicle this poor must have been something he tried to downplay for the rest of his life.One annoying thing about this movie is all the men look like they haven't shaved in a week and their faces are all greasy. I know in the old West guys weren't always well groomed but to a man this is a movie that makes you want to just go 'EWWWW!' Really, this is a crummy Western. Denver Pyle also had to live this one down, especially after appearances in so many great Westerns. Bad, bad movie.
training	Ed Wood	I'm a big fan of Westerns but this one.... whew, what a stinker! I think what turned me off almost right off the bat was the inane dialog. I think I could have written better dialog than this when I was in eighth grade. And the poor actors! Given this terrible dialog, none of them came across looking anything but ridiculous. Really, I'm not kidding. Some of this is little better than what you'd get in an ███████ film. The biggest tragedy is Sterling Hayden. He was probably THE "big" star in this movie which if you called it a B-Western, you'd be lavishing praise upon it. This is what should be called a B-minus Western perhaps. Pity Sterling Hayden, who appeared at other times along with Joan Crawford, Bette Davis, Frank Sinatra, and other major talents. For him to appear in a vehicle this poor must have been something he tried to downplay for the rest of his life.One annoying thing about this movie is all the men look like they haven't shaved in a week and their faces are all greasy. I know in the old West guys weren't always well groomed but to a man this is a movie that makes you want to just go 'EWWWW!' Really, this is a crummy Western. Denver Pyle also had to live this one down, especially after appearances in so many great Westerns. Bad, bad movie.
training	Joan Crawford	I'm a big fan of Westerns but this one.... whew, what a stinker! I think what turned me off almost right off the bat was the inane dialog. I think I could have written better dialog than this when I was in eighth grade. And the poor actors! Given this terrible dialog, none of them came across looking anything but ridiculous. Really, I'm not kidding. Some of this is little better than what you'd get in an Ed Wood film. The biggest tragedy is Sterling Hayden. He was probably THE "big" star in this movie which if you called it a B-Western, you'd be lavishing praise upon it. This is what should be called a B-minus Western perhaps. Pity Sterling Hayden, who appeared at other times along with █████████████, Bette Davis, Frank Sinatra, and other major talents. For him to appear in a vehicle this poor must have been something he tried to downplay for the rest of his life.One annoying thing about this movie is all the men look like they haven't shaved in a week and their faces are all greasy. I know in the old West guys weren't always well groomed but to a man this is a movie that makes you want to just go 'EWWWW!' Really, this is a crummy Western. Denver Pyle also had to live this one down, especially after appearances in so many great Westerns. Bad, bad movie.
training	Bette Davis	I'm a big fan of Westerns but this one.... whew, what a stinker! I think what turned me off almost right off the bat was the inane dialog. I think I could have written better dialog than this when I was in eighth grade. And the poor actors! Given this terrible dialog, none of them came across looking anything but ridiculous. Really, I'm not kidding. Some of this is little better than what you'd get in an Ed Wood film. The biggest tragedy is Sterling Hayden. He was probably THE "big" star in this movie which if you called it a B-Western, you'd be lavishing praise upon it. This is what should be called a B-minus Western perhaps. Pity Sterling Hayden, who appeared at other times along with Joan Crawford, ███████████, Frank Sinatra, and other major talents. For him to appear in a vehicle this poor must have been something he tried to downplay for the rest of his life.One annoying thing about this movie is all the men look like they haven't shaved in a week and their faces are all greasy. I know in the old West guys weren't always well groomed but to a man this is a movie that makes you want to just go 'EWWWW!' Really, this is a crummy Western. Denver Pyle also had to live this one down, especially after appearances in so many great Westerns. Bad, bad movie.
training	Frank Sinatra	I'm a big fan of Westerns but this one.... whew, what a stinker! I think what turned me off almost right off the bat was the inane dialog. I think I could have written better dialog than this when I was in eighth grade. And the poor actors! Given this terrible dialog, none of them came across looking anything but ridiculous. Really, I'm not kidding. Some of this is little better than what you'd get in an Ed Wood film. The biggest tragedy is Sterling Hayden. He was probably THE "big" star in this movie which if you called it a B-Western, you'd be lavishing praise upon it. This is what should be called a B-minus Western perhaps. Pity Sterling Hayden, who appeared at other times along with Joan Crawford, Bette Davis, █████████████, and other major talents. For him to appear in a vehicle this poor must have been something he tried to downplay for the rest of his life.One annoying thing about this movie is all the men look like they haven't shaved in a week and their faces are all greasy. I know in the old West guys weren't always well groomed but to a man this is a movie that makes you want to just go 'EWWWW!' Really, this is a crummy Western. Denver Pyle also had to live this one down, especially after appearances in so many great Westerns. Bad, bad movie.
training	Song Kang-ho	Corean cinema can be quite surprising for an occidental audience, because of the multiplicity of the tones and genres you can find in the same movie. In a Coreen drama such as this "Secret Sunshine", you'll also find some comical parts, thriller scenes and romantic times. "There's not only tragedy in life, there's also tragic-comedy" says at one point of the movie the character interpreted by ████████████, summing up the mixture of the picture. But don't get me wrong, this heterogeneity of the genres the movie deals with, adds veracity to the experience this rich movie offers to its spectators. That doesn't mean that it lacks unity : on the contrary, it's rare to see such a dense and profound portrait of a woman in pain.Shin-ae, who's in quest for a quiet life with her son in the native town of her late husband, really gives, by all the different faces of suffering she's going through, unity to this movie. It's realistic part is erased by the psychological descriptions of all the phases the poor mother is going through. Denial, lost, anger, faith, pert of reality : the movie fallows all the steps the character crosses, and looks like a psychological catalog of all the suffering phases a woman can experience.The only thing is to accept what may look like a conceptual experience (the woman wears the mask of tragedy, the man represents the comical interludes) and to let the artifices of the movie touch you. I must say that some parts of the movie really did move me (especialy in the beginning), particularly those concerning the unability of Chang Joan to truly help the one he loves, but also that the accumulation of suffering emotionally tired me towards the end. Nevertheless, some cinematographic ideas are really breathtaking and surprising (the scene where a body is discovered in a large shot is for instance amazing). This kind of scenes makes "Secret Sunshine" the melo equivalent of "The Host" for horror movies or "Memories of murder" for thrillers. These movies are indeed surprising, most original, aesthetically incredible, and manage to give another dimension to the genres they deal with. The only thing that "Secret Sunshine" forgets, as "The host" forgot to be scary, is to make its audience cry : bad point for a melodrama, but good point for a good film.
training	Shin	Corean cinema can be quite surprising for an occidental audience, because of the multiplicity of the tones and genres you can find in the same movie. In a Coreen drama such as this "Secret Sunshine", you'll also find some comical parts, thriller scenes and romantic times. "There's not only tragedy in life, there's also tragic-comedy" says at one point of the movie the character interpreted by Song Kang-ho, summing up the mixture of the picture. But don't get me wrong, this heterogeneity of the genres the movie deals with, adds veracity to the experience this rich movie offers to its spectators. That doesn't mean that it lacks unity : on the contrary, it's rare to see such a dense and profound portrait of a woman in pain.████-ae, who's in quest for a quiet life with her son in the native town of her late husband, really gives, by all the different faces of suffering she's going through, unity to this movie. It's realistic part is erased by the psychological descriptions of all the phases the poor mother is going through. Denial, lost, anger, faith, pert of reality : the movie fallows all the steps the character crosses, and looks like a psychological catalog of all the suffering phases a woman can experience.The only thing is to accept what may look like a conceptual experience (the woman wears the mask of tragedy, the man represents the comical interludes) and to let the artifices of the movie touch you. I must say that some parts of the movie really did move me (especialy in the beginning), particularly those concerning the unability of Chang Joan to truly help the one he loves, but also that the accumulation of suffering emotionally tired me towards the end. Nevertheless, some cinematographic ideas are really breathtaking and surprising (the scene where a body is discovered in a large shot is for instance amazing). This kind of scenes makes "Secret Sunshine" the melo equivalent of "The Host" for horror movies or "Memories of murder" for thrillers. These movies are indeed surprising, most original, aesthetically incredible, and manage to give another dimension to the genres they deal with. The only thing that "Secret Sunshine" forgets, as "The host" forgot to be scary, is to make its audience cry : bad point for a melodrama, but good point for a good film.
training	Chang Joan	Corean cinema can be quite surprising for an occidental audience, because of the multiplicity of the tones and genres you can find in the same movie. In a Coreen drama such as this "Secret Sunshine", you'll also find some comical parts, thriller scenes and romantic times. "There's not only tragedy in life, there's also tragic-comedy" says at one point of the movie the character interpreted by Song Kang-ho, summing up the mixture of the picture. But don't get me wrong, this heterogeneity of the genres the movie deals with, adds veracity to the experience this rich movie offers to its spectators. That doesn't mean that it lacks unity : on the contrary, it's rare to see such a dense and profound portrait of a woman in pain.Shin-ae, who's in quest for a quiet life with her son in the native town of her late husband, really gives, by all the different faces of suffering she's going through, unity to this movie. It's realistic part is erased by the psychological descriptions of all the phases the poor mother is going through. Denial, lost, anger, faith, pert of reality : the movie fallows all the steps the character crosses, and looks like a psychological catalog of all the suffering phases a woman can experience.The only thing is to accept what may look like a conceptual experience (the woman wears the mask of tragedy, the man represents the comical interludes) and to let the artifices of the movie touch you. I must say that some parts of the movie really did move me (especialy in the beginning), particularly those concerning the unability of ██████████ to truly help the one he loves, but also that the accumulation of suffering emotionally tired me towards the end. Nevertheless, some cinematographic ideas are really breathtaking and surprising (the scene where a body is discovered in a large shot is for instance amazing). This kind of scenes makes "Secret Sunshine" the melo equivalent of "The Host" for horror movies or "Memories of murder" for thrillers. These movies are indeed surprising, most original, aesthetically incredible, and manage to give another dimension to the genres they deal with. The only thing that "Secret Sunshine" forgets, as "The host" forgot to be scary, is to make its audience cry : bad point for a melodrama, but good point for a good film.
training	Jake Weber	A solid B movie.I like ██████████. His understated delivery is refreshing in a time of over the top performances. I liked the relationship between the father and son. I liked the family dynamics. The Wendigo looks silly, but it is a representation of the kid's toy and the dead deer. It's an amalgamation like, see? This is a psychological story, not a Freddy slash em up instant gratification flick. Watch it and reflect on your inner child and what the movie might have to say to you and you'll be fine.Nice work.
training	Freddy	A solid B movie.I like Jake Weber. His understated delivery is refreshing in a time of over the top performances. I liked the relationship between the father and son. I liked the family dynamics. The Wendigo looks silly, but it is a representation of the kid's toy and the dead deer. It's an amalgamation like, see? This is a psychological story, not a ██████ slash em up instant gratification flick. Watch it and reflect on your inner child and what the movie might have to say to you and you'll be fine.Nice work.
training	Lynn Hollister	██████████████, a small-town lawyer, travels to the nearby big city on business connected with the death of his friend Johnny. (Yes, Lynn is a man despite the feminine-sounding Christian name. Were the scriptwriters trying to make a snide reference to the fact that John Wayne's birth name was "Marion"?) Hollister at first believes Johnny's death to have been an accident, but soon realises that Johnny was murdered. Further investigations reveal a web of corruption, criminality and election rigging connected to Boss Cameron, the leading light in city 's political machine.That sounds like the plot of a gritty crime thriller, possibly made in the film noir style which was starting to become popular in 1941. It isn't. "A Man Betrayed", despite its theme, is more like a light romantic comedy than a crime drama. Hollister falls in love with Cameron's attractive daughter Sabra, and the film then concentrates as much on their resulting romance as on the suspense elements.This film might just have worked if it had been made as a straightforward serious drama. One reviewer states that John Wayne is not at all believable as a lawyer, but he couldn't play a cowboy in every movie, and a tough crusading lawyer taking on the forces of organised crime would probably have been well within his compass. Where I do agree with that reviewer is when he says that Wayne was no Cary Grant impersonator. Romantic comedy just wasn't up his street. One of the weaknesses of the studio system is that actors could be required to play any part their bosses demanded of them, regardless of whether it was up their street or not, and as Wayne was one of the few major stars working for Republic Pictures they doubtless wanted to get as much mileage out of him as they could.That said, not even Cary Grant himself could have made "A Man Betrayed" work as a comedy. That's not a reflection on his comic talents; it's a reflection on the total lack of amusing material in this film. I doubt if anyone, no matter how well developed their sense of humour might be, could find anything to laugh at in it. The film's light-hearted tone doesn't make it a successful comedy; it just prevents it from being taken seriously as anything else. This is one of those films that are neither fish nor flesh nor fowl nor good red herring. 3/10
training	Johnny	Lynn Hollister, a small-town lawyer, travels to the nearby big city on business connected with the death of his friend ██████. (Yes, Lynn is a man despite the feminine-sounding Christian name. Were the scriptwriters trying to make a snide reference to the fact that John Wayne's birth name was "Marion"?) Hollister at first believes ██████'s death to have been an accident, but soon realises that ██████ was murdered. Further investigations reveal a web of corruption, criminality and election rigging connected to Boss Cameron, the leading light in city 's political machine.That sounds like the plot of a gritty crime thriller, possibly made in the film noir style which was starting to become popular in 1941. It isn't. "A Man Betrayed", despite its theme, is more like a light romantic comedy than a crime drama. Hollister falls in love with Cameron's attractive daughter Sabra, and the film then concentrates as much on their resulting romance as on the suspense elements.This film might just have worked if it had been made as a straightforward serious drama. One reviewer states that John Wayne is not at all believable as a lawyer, but he couldn't play a cowboy in every movie, and a tough crusading lawyer taking on the forces of organised crime would probably have been well within his compass. Where I do agree with that reviewer is when he says that Wayne was no Cary Grant impersonator. Romantic comedy just wasn't up his street. One of the weaknesses of the studio system is that actors could be required to play any part their bosses demanded of them, regardless of whether it was up their street or not, and as Wayne was one of the few major stars working for Republic Pictures they doubtless wanted to get as much mileage out of him as they could.That said, not even Cary Grant himself could have made "A Man Betrayed" work as a comedy. That's not a reflection on his comic talents; it's a reflection on the total lack of amusing material in this film. I doubt if anyone, no matter how well developed their sense of humour might be, could find anything to laugh at in it. The film's light-hearted tone doesn't make it a successful comedy; it just prevents it from being taken seriously as anything else. This is one of those films that are neither fish nor flesh nor fowl nor good red herring. 3/10
training	Lynn	████ Hollister, a small-town lawyer, travels to the nearby big city on business connected with the death of his friend Johnny. (Yes, ████ is a man despite the feminine-sounding Christian name. Were the scriptwriters trying to make a snide reference to the fact that John Wayne's birth name was "Marion"?) Hollister at first believes Johnny's death to have been an accident, but soon realises that Johnny was murdered. Further investigations reveal a web of corruption, criminality and election rigging connected to Boss Cameron, the leading light in city 's political machine.That sounds like the plot of a gritty crime thriller, possibly made in the film noir style which was starting to become popular in 1941. It isn't. "A Man Betrayed", despite its theme, is more like a light romantic comedy than a crime drama. Hollister falls in love with Cameron's attractive daughter Sabra, and the film then concentrates as much on their resulting romance as on the suspense elements.This film might just have worked if it had been made as a straightforward serious drama. One reviewer states that John Wayne is not at all believable as a lawyer, but he couldn't play a cowboy in every movie, and a tough crusading lawyer taking on the forces of organised crime would probably have been well within his compass. Where I do agree with that reviewer is when he says that Wayne was no Cary Grant impersonator. Romantic comedy just wasn't up his street. One of the weaknesses of the studio system is that actors could be required to play any part their bosses demanded of them, regardless of whether it was up their street or not, and as Wayne was one of the few major stars working for Republic Pictures they doubtless wanted to get as much mileage out of him as they could.That said, not even Cary Grant himself could have made "A Man Betrayed" work as a comedy. That's not a reflection on his comic talents; it's a reflection on the total lack of amusing material in this film. I doubt if anyone, no matter how well developed their sense of humour might be, could find anything to laugh at in it. The film's light-hearted tone doesn't make it a successful comedy; it just prevents it from being taken seriously as anything else. This is one of those films that are neither fish nor flesh nor fowl nor good red herring. 3/10
training	John Wayne's	Lynn Hollister, a small-town lawyer, travels to the nearby big city on business connected with the death of his friend Johnny. (Yes, Lynn is a man despite the feminine-sounding Christian name. Were the scriptwriters trying to make a snide reference to the fact that ████████████ birth name was "Marion"?) Hollister at first believes Johnny's death to have been an accident, but soon realises that Johnny was murdered. Further investigations reveal a web of corruption, criminality and election rigging connected to Boss Cameron, the leading light in city 's political machine.That sounds like the plot of a gritty crime thriller, possibly made in the film noir style which was starting to become popular in 1941. It isn't. "A Man Betrayed", despite its theme, is more like a light romantic comedy than a crime drama. Hollister falls in love with Cameron's attractive daughter Sabra, and the film then concentrates as much on their resulting romance as on the suspense elements.This film might just have worked if it had been made as a straightforward serious drama. One reviewer states that John Wayne is not at all believable as a lawyer, but he couldn't play a cowboy in every movie, and a tough crusading lawyer taking on the forces of organised crime would probably have been well within his compass. Where I do agree with that reviewer is when he says that Wayne was no Cary Grant impersonator. Romantic comedy just wasn't up his street. One of the weaknesses of the studio system is that actors could be required to play any part their bosses demanded of them, regardless of whether it was up their street or not, and as Wayne was one of the few major stars working for Republic Pictures they doubtless wanted to get as much mileage out of him as they could.That said, not even Cary Grant himself could have made "A Man Betrayed" work as a comedy. That's not a reflection on his comic talents; it's a reflection on the total lack of amusing material in this film. I doubt if anyone, no matter how well developed their sense of humour might be, could find anything to laugh at in it. The film's light-hearted tone doesn't make it a successful comedy; it just prevents it from being taken seriously as anything else. This is one of those films that are neither fish nor flesh nor fowl nor good red herring. 3/10
training	Hollister	Lynn █████████, a small-town lawyer, travels to the nearby big city on business connected with the death of his friend Johnny. (Yes, Lynn is a man despite the feminine-sounding Christian name. Were the scriptwriters trying to make a snide reference to the fact that John Wayne's birth name was "Marion"?) █████████ at first believes Johnny's death to have been an accident, but soon realises that Johnny was murdered. Further investigations reveal a web of corruption, criminality and election rigging connected to Boss Cameron, the leading light in city 's political machine.That sounds like the plot of a gritty crime thriller, possibly made in the film noir style which was starting to become popular in 1941. It isn't. "A Man Betrayed", despite its theme, is more like a light romantic comedy than a crime drama. █████████ falls in love with Cameron's attractive daughter Sabra, and the film then concentrates as much on their resulting romance as on the suspense elements.This film might just have worked if it had been made as a straightforward serious drama. One reviewer states that John Wayne is not at all believable as a lawyer, but he couldn't play a cowboy in every movie, and a tough crusading lawyer taking on the forces of organised crime would probably have been well within his compass. Where I do agree with that reviewer is when he says that Wayne was no Cary Grant impersonator. Romantic comedy just wasn't up his street. One of the weaknesses of the studio system is that actors could be required to play any part their bosses demanded of them, regardless of whether it was up their street or not, and as Wayne was one of the few major stars working for Republic Pictures they doubtless wanted to get as much mileage out of him as they could.That said, not even Cary Grant himself could have made "A Man Betrayed" work as a comedy. That's not a reflection on his comic talents; it's a reflection on the total lack of amusing material in this film. I doubt if anyone, no matter how well developed their sense of humour might be, could find anything to laugh at in it. The film's light-hearted tone doesn't make it a successful comedy; it just prevents it from being taken seriously as anything else. This is one of those films that are neither fish nor flesh nor fowl nor good red herring. 3/10
training	Boss Cameron	Lynn Hollister, a small-town lawyer, travels to the nearby big city on business connected with the death of his friend Johnny. (Yes, Lynn is a man despite the feminine-sounding Christian name. Were the scriptwriters trying to make a snide reference to the fact that John Wayne's birth name was "Marion"?) Hollister at first believes Johnny's death to have been an accident, but soon realises that Johnny was murdered. Further investigations reveal a web of corruption, criminality and election rigging connected to ████████████, the leading light in city 's political machine.That sounds like the plot of a gritty crime thriller, possibly made in the film noir style which was starting to become popular in 1941. It isn't. "A Man Betrayed", despite its theme, is more like a light romantic comedy than a crime drama. Hollister falls in love with Cameron's attractive daughter Sabra, and the film then concentrates as much on their resulting romance as on the suspense elements.This film might just have worked if it had been made as a straightforward serious drama. One reviewer states that John Wayne is not at all believable as a lawyer, but he couldn't play a cowboy in every movie, and a tough crusading lawyer taking on the forces of organised crime would probably have been well within his compass. Where I do agree with that reviewer is when he says that Wayne was no Cary Grant impersonator. Romantic comedy just wasn't up his street. One of the weaknesses of the studio system is that actors could be required to play any part their bosses demanded of them, regardless of whether it was up their street or not, and as Wayne was one of the few major stars working for Republic Pictures they doubtless wanted to get as much mileage out of him as they could.That said, not even Cary Grant himself could have made "A Man Betrayed" work as a comedy. That's not a reflection on his comic talents; it's a reflection on the total lack of amusing material in this film. I doubt if anyone, no matter how well developed their sense of humour might be, could find anything to laugh at in it. The film's light-hearted tone doesn't make it a successful comedy; it just prevents it from being taken seriously as anything else. This is one of those films that are neither fish nor flesh nor fowl nor good red herring. 3/10
training	Sabra	Lynn Hollister, a small-town lawyer, travels to the nearby big city on business connected with the death of his friend Johnny. (Yes, Lynn is a man despite the feminine-sounding Christian name. Were the scriptwriters trying to make a snide reference to the fact that John Wayne's birth name was "Marion"?) Hollister at first believes Johnny's death to have been an accident, but soon realises that Johnny was murdered. Further investigations reveal a web of corruption, criminality and election rigging connected to Boss Cameron, the leading light in city 's political machine.That sounds like the plot of a gritty crime thriller, possibly made in the film noir style which was starting to become popular in 1941. It isn't. "A Man Betrayed", despite its theme, is more like a light romantic comedy than a crime drama. Hollister falls in love with Cameron's attractive daughter █████, and the film then concentrates as much on their resulting romance as on the suspense elements.This film might just have worked if it had been made as a straightforward serious drama. One reviewer states that John Wayne is not at all believable as a lawyer, but he couldn't play a cowboy in every movie, and a tough crusading lawyer taking on the forces of organised crime would probably have been well within his compass. Where I do agree with that reviewer is when he says that Wayne was no Cary Grant impersonator. Romantic comedy just wasn't up his street. One of the weaknesses of the studio system is that actors could be required to play any part their bosses demanded of them, regardless of whether it was up their street or not, and as Wayne was one of the few major stars working for Republic Pictures they doubtless wanted to get as much mileage out of him as they could.That said, not even Cary Grant himself could have made "A Man Betrayed" work as a comedy. That's not a reflection on his comic talents; it's a reflection on the total lack of amusing material in this film. I doubt if anyone, no matter how well developed their sense of humour might be, could find anything to laugh at in it. The film's light-hearted tone doesn't make it a successful comedy; it just prevents it from being taken seriously as anything else. This is one of those films that are neither fish nor flesh nor fowl nor good red herring. 3/10
training	John Wayne	Lynn Hollister, a small-town lawyer, travels to the nearby big city on business connected with the death of his friend Johnny. (Yes, Lynn is a man despite the feminine-sounding Christian name. Were the scriptwriters trying to make a snide reference to the fact that ██████████'s birth name was "Marion"?) Hollister at first believes Johnny's death to have been an accident, but soon realises that Johnny was murdered. Further investigations reveal a web of corruption, criminality and election rigging connected to Boss Cameron, the leading light in city 's political machine.That sounds like the plot of a gritty crime thriller, possibly made in the film noir style which was starting to become popular in 1941. It isn't. "A Man Betrayed", despite its theme, is more like a light romantic comedy than a crime drama. Hollister falls in love with Cameron's attractive daughter Sabra, and the film then concentrates as much on their resulting romance as on the suspense elements.This film might just have worked if it had been made as a straightforward serious drama. One reviewer states that ██████████ is not at all believable as a lawyer, but he couldn't play a cowboy in every movie, and a tough crusading lawyer taking on the forces of organised crime would probably have been well within his compass. Where I do agree with that reviewer is when he says that Wayne was no Cary Grant impersonator. Romantic comedy just wasn't up his street. One of the weaknesses of the studio system is that actors could be required to play any part their bosses demanded of them, regardless of whether it was up their street or not, and as Wayne was one of the few major stars working for Republic Pictures they doubtless wanted to get as much mileage out of him as they could.That said, not even Cary Grant himself could have made "A Man Betrayed" work as a comedy. That's not a reflection on his comic talents; it's a reflection on the total lack of amusing material in this film. I doubt if anyone, no matter how well developed their sense of humour might be, could find anything to laugh at in it. The film's light-hearted tone doesn't make it a successful comedy; it just prevents it from being taken seriously as anything else. This is one of those films that are neither fish nor flesh nor fowl nor good red herring. 3/10
training	Wayne	Lynn Hollister, a small-town lawyer, travels to the nearby big city on business connected with the death of his friend Johnny. (Yes, Lynn is a man despite the feminine-sounding Christian name. Were the scriptwriters trying to make a snide reference to the fact that John █████'s birth name was "Marion"?) Hollister at first believes Johnny's death to have been an accident, but soon realises that Johnny was murdered. Further investigations reveal a web of corruption, criminality and election rigging connected to Boss Cameron, the leading light in city 's political machine.That sounds like the plot of a gritty crime thriller, possibly made in the film noir style which was starting to become popular in 1941. It isn't. "A Man Betrayed", despite its theme, is more like a light romantic comedy than a crime drama. Hollister falls in love with Cameron's attractive daughter Sabra, and the film then concentrates as much on their resulting romance as on the suspense elements.This film might just have worked if it had been made as a straightforward serious drama. One reviewer states that John █████ is not at all believable as a lawyer, but he couldn't play a cowboy in every movie, and a tough crusading lawyer taking on the forces of organised crime would probably have been well within his compass. Where I do agree with that reviewer is when he says that █████ was no Cary Grant impersonator. Romantic comedy just wasn't up his street. One of the weaknesses of the studio system is that actors could be required to play any part their bosses demanded of them, regardless of whether it was up their street or not, and as █████ was one of the few major stars working for Republic Pictures they doubtless wanted to get as much mileage out of him as they could.That said, not even Cary Grant himself could have made "A Man Betrayed" work as a comedy. That's not a reflection on his comic talents; it's a reflection on the total lack of amusing material in this film. I doubt if anyone, no matter how well developed their sense of humour might be, could find anything to laugh at in it. The film's light-hearted tone doesn't make it a successful comedy; it just prevents it from being taken seriously as anything else. This is one of those films that are neither fish nor flesh nor fowl nor good red herring. 3/10
training	Cary Grant	Lynn Hollister, a small-town lawyer, travels to the nearby big city on business connected with the death of his friend Johnny. (Yes, Lynn is a man despite the feminine-sounding Christian name. Were the scriptwriters trying to make a snide reference to the fact that John Wayne's birth name was "Marion"?) Hollister at first believes Johnny's death to have been an accident, but soon realises that Johnny was murdered. Further investigations reveal a web of corruption, criminality and election rigging connected to Boss Cameron, the leading light in city 's political machine.That sounds like the plot of a gritty crime thriller, possibly made in the film noir style which was starting to become popular in 1941. It isn't. "A Man Betrayed", despite its theme, is more like a light romantic comedy than a crime drama. Hollister falls in love with Cameron's attractive daughter Sabra, and the film then concentrates as much on their resulting romance as on the suspense elements.This film might just have worked if it had been made as a straightforward serious drama. One reviewer states that John Wayne is not at all believable as a lawyer, but he couldn't play a cowboy in every movie, and a tough crusading lawyer taking on the forces of organised crime would probably have been well within his compass. Where I do agree with that reviewer is when he says that Wayne was no ██████████ impersonator. Romantic comedy just wasn't up his street. One of the weaknesses of the studio system is that actors could be required to play any part their bosses demanded of them, regardless of whether it was up their street or not, and as Wayne was one of the few major stars working for Republic Pictures they doubtless wanted to get as much mileage out of him as they could.That said, not even ██████████ himself could have made "A Man Betrayed" work as a comedy. That's not a reflection on his comic talents; it's a reflection on the total lack of amusing material in this film. I doubt if anyone, no matter how well developed their sense of humour might be, could find anything to laugh at in it. The film's light-hearted tone doesn't make it a successful comedy; it just prevents it from being taken seriously as anything else. This is one of those films that are neither fish nor flesh nor fowl nor good red herring. 3/10
training	Johnny Mathis's	Nay Sayers of this film are likely bitter from some seriously unrequited love. This is a great film for anyone capable of understanding ███████████████ song, or any song from that era: Bobby Darin's, Beyond the Sea... or Stan Getz's, The Girl From Ipanema, et al...I measure films by how many times I have to watch them before I'm satisfied... Chances Are had me back a few good times.I also watch the synergy between the cast... I thought they worked well together.Open your heart, and let the comedic magic of film transport you.'Alan
training	Bobby Darin's	Nay Sayers of this film are likely bitter from some seriously unrequited love. This is a great film for anyone capable of understanding Johnny Mathis's song, or any song from that era: █████████████, Beyond the Sea... or Stan Getz's, The Girl From Ipanema, et al...I measure films by how many times I have to watch them before I'm satisfied... Chances Are had me back a few good times.I also watch the synergy between the cast... I thought they worked well together.Open your heart, and let the comedic magic of film transport you.'Alan
training	Stan Getz's	Nay Sayers of this film are likely bitter from some seriously unrequited love. This is a great film for anyone capable of understanding Johnny Mathis's song, or any song from that era: Bobby Darin's, Beyond the Sea... or ███████████, The Girl From Ipanema, et al...I measure films by how many times I have to watch them before I'm satisfied... Chances Are had me back a few good times.I also watch the synergy between the cast... I thought they worked well together.Open your heart, and let the comedic magic of film transport you.'Alan
training	al	Nay Sayers of this film are likely bitter from some seriously unrequited love. This is a great film for anyone capable of understanding Johnny Mathis's song, or any song from that era: Bobby Darin's, Beyond the Sea... or Stan Getz's, The Girl From Ipanema, et ██...I measure films by how many times I have to watch them before I'm satisfied... Chances Are had me back a few good times.I ██so watch the synergy between the cast... I thought they worked well together.Open your heart, and let the comedic magic of film transport you.'Alan
